shift1,shift2,shift3,shift4,shift5,shift6,shift7,shift8,shift9,shift10,shift11,shift12,shift13,shift14,shift15,shift16,shift17,shift18,shift19,shift20,log_cc_move
0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.05780358833727828,0.03428031166171408,0.003722921474960117,-0.03834883869300487,0.030956455171174735,-0.05917480685026044,0.019256062044436195,-0.03359651321362289,0.01701260482103306,-0.012181302047042486,0.000856031791111711
0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.05780358833727828,0.03428031166171408,0.003722921474960117,-0.03834883869300487,0.030956455171174735,-0.05917480685026044,0.019256062044436195,-0.03359651321362289,0.01701260482103306,-0.026577254191784583
-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.05780358833727828,0.03428031166171408,0.003722921474960117,-0.03834883869300487,0.030956455171174735,-0.05917480685026044,0.019256062044436195,-0.03359651321362289,0.003984327745890859
0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.05780358833727828,0.03428031166171408,0.003722921474960117,-0.03834883869300487,0.030956455171174735,-0.05917480685026044,0.019256062044436195,-0.013966949714480759
-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.05780358833727828,0.03428031166171408,0.003722921474960117,-0.03834883869300487,0.030956455171174735,-0.05917480685026044,0.0211518411573568
0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.05780358833727828,0.03428031166171408,0.003722921474960117,-0.03834883869300487,0.030956455171174735,0.0020002836450472294
0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.05780358833727828,0.03428031166171408,0.003722921474960117,-0.03834883869300487,0.010520407931370102
0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.05780358833727828,0.03428031166171408,0.003722921474960117,-0.0008584368605042414
-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.05780358833727828,0.03428031166171408,0.011472401433046286
0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.05780358833727828,-0.01102443867873859
-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.02616927256096968,0.012039101550869624
0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,0.027994337344223297,0.0035707092920373995
0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.06608716678963678,-0.01904954551976168
-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,-0.0652295421529292,-0.03190822593910925
-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.04949839973867265,0.0032042718801936765
0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.002883727028482941,0.0031556367747311853
0.0031556367747311853,0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,-0.011942391947749709,0.022453628975324325
0.022453628975324325,0.0031556367747311853,0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,0.016280252053465283,0.003880892571795247
0.003880892571795247,0.022453628975324325,0.0031556367747311853,0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,-0.006904930412521271,-0.00887124020198149
-0.00887124020198149,0.003880892571795247,0.022453628975324325,0.0031556367747311853,0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,0.0004841714877095171,0.007429393216891178
0.007429393216891178,-0.00887124020198149,0.003880892571795247,0.022453628975324325,0.0031556367747311853,0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.000856031791111711,-0.0052041942416667375
-0.0052041942416667375,0.007429393216891178,-0.00887124020198149,0.003880892571795247,0.022453628975324325,0.0031556367747311853,0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.026577254191784583,0.004529308792117437
0.004529308792117437,-0.0052041942416667375,0.007429393216891178,-0.00887124020198149,0.003880892571795247,0.022453628975324325,0.0031556367747311853,0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,0.003984327745890859,-0.0040585465282401145
-0.0040585465282401145,0.004529308792117437,-0.0052041942416667375,0.007429393216891178,-0.00887124020198149,0.003880892571795247,0.022453628975324325,0.0031556367747311853,0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.013966949714480759,-0.020466719866051974
-0.020466719866051974,-0.0040585465282401145,0.004529308792117437,-0.0052041942416667375,0.007429393216891178,-0.00887124020198149,0.003880892571795247,0.022453628975324325,0.0031556367747311853,0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,0.0211518411573568,-0.0011921755885269114
-0.0011921755885269114,-0.020466719866051974,-0.0040585465282401145,0.004529308792117437,-0.0052041942416667375,0.007429393216891178,-0.00887124020198149,0.003880892571795247,0.022453628975324325,0.0031556367747311853,0.0032042718801936765,-0.03190822593910925,-0.01904954551976168,0.0035707092920373995,0.012039101550869624,-0.01102443867873859,0.011472401433046286,-0.0008584368605042414,0.010520407931370102,0.0020002836450472294,-0.007241161469916602
